id_personal,id_persona,rol
66689,4064,Enfermero
66690,83652,Recepcionista
66691,18034,Administrador
66692,63056,Recepcionista
66693,59021,Administrador
66694,87715,Recepcionista
66695,94883,Recepcionista
66696,45730,Recepcionista
66697,18353,Enfermero
66698,41968,Administrador
66699,36350,Recepcionista
66700,18215,Recepcionista
66701,1287,Enfermero
66702,64456,Enfermero
66703,45650,Administrador
66704,9639,Administrador
66705,23646,Administrador
66706,17793,Enfermero
66707,29713,Enfermero
66708,31237,Administrador
66709,24911,Enfermero
66710,68408,Recepcionista
66711,71091,Recepcionista
66712,93979,Enfermero
66713,70314,Enfermero
66714,17322,Recepcionista
66715,79412,Recepcionista
66716,55366,Enfermero
66717,64474,Recepcionista
66718,88041,Enfermero
66719,63337,Enfermero
66720,38752,Administrador
66721,16305,Recepcionista
66722,91620,Recepcionista
66723,96875,Enfermero
66724,47543,Enfermero
66725,62792,Recepcionista
66726,61615,Recepcionista
66727,89053,Enfermero
66728,1654,Enfermero
66729,54452,Administrador
66730,6991,Enfermero
66731,65517,Enfermero
66732,41438,Administrador
66733,36565,Enfermero
66734,51812,Recepcionista
66735,50429,Recepcionista
66736,88520,Recepcionista
66737,90279,Administrador
66738,41601,Administrador
66739,16948,Administrador
66740,88555,Administrador
66741,41728,Administrador
66742,22108,Enfermero
66743,63373,Recepcionista
66744,18838,Recepcionista
66745,52336,Administrador
66746,28596,Enfermero
66747,33382,Recepcionista
66748,2222,Enfermero
66749,714,Administrador
66750,51672,Recepcionista
66751,97467,Administrador
66752,17697,Enfermero
66753,83731,Administrador
66754,18894,Administrador
66755,65414,Enfermero
66756,1391,Administrador
66757,25109,Administrador
66758,74496,Enfermero
66759,25725,Recepcionista
66760,12804,Recepcionista
66761,28623,Administrador
66762,28954,Administrador
66763,83648,Recepcionista
66764,95422,Administrador
66765,67603,Enfermero
66766,27710,Administrador
66767,85013,Administrador
66768,70206,Recepcionista
66769,44155,Administrador
66770,84788,Administrador
66771,79154,Recepcionista
66772,81853,Enfermero
66773,68245,Recepcionista
66774,85576,Recepcionista
66775,23577,Administrador
66776,15925,Enfermero
66777,70711,Administrador
66778,53887,Enfermero
66779,10358,Recepcionista
66780,8300,Administrador
66781,99055,Administrador
66782,17870,Administrador
66783,40453,Recepcionista
66784,84758,Recepcionista
66785,67348,Recepcionista
66786,65566,Recepcionista
66787,25895,Administrador
66788,6813,Administrador
66789,19727,Enfermero
66790,50815,Enfermero
66791,10985,Enfermero
66792,72498,Enfermero
66793,22901,Enfermero
66794,61658,Enfermero
66795,12188,Enfermero
66796,64573,Enfermero
66797,6938,Recepcionista
66798,12195,Administrador
66799,86459,Recepcionista
66800,56677,Administrador
66801,42971,Recepcionista
66802,21421,Enfermero
66803,46915,Administrador
66804,4971,Recepcionista
66805,41128,Recepcionista
66806,60653,Recepcionista
66807,63187,Enfermero
66808,44925,Recepcionista
66809,54987,Enfermero
66810,93517,Administrador
66811,28323,Administrador
66812,17616,Enfermero
66813,70680,Administrador
66814,54828,Recepcionista
66815,38647,Administrador
66816,21918,Recepcionista
66817,83671,Recepcionista
66818,63414,Administrador
66819,71210,Enfermero
66820,36152,Recepcionista
66821,37846,Enfermero
66822,26287,Enfermero
66823,80659,Administrador
66824,11108,Recepcionista
66825,6587,Recepcionista
66826,53840,Enfermero
66827,58482,Recepcionista
66828,17802,Recepcionista
66829,44516,Administrador
66830,95284,Enfermero
66831,89556,Enfermero
66832,45026,Enfermero
66833,56941,Enfermero
66834,97867,Enfermero
66835,79727,Enfermero
66836,86357,Recepcionista
66837,1250,Enfermero
66838,14997,Recepcionista
66839,79782,Recepcionista
66840,51492,Enfermero
66841,79824,Recepcionista
66842,83998,Enfermero
66843,60251,Recepcionista
66844,39442,Recepcionista
66845,75878,Administrador
66846,19196,Recepcionista
66847,93804,Enfermero
66848,88867,Administrador
66849,14758,Enfermero
66850,25485,Administrador
66851,75359,Enfermero
66852,63607,Administrador
66853,32709,Enfermero
66854,94399,Recepcionista
66855,85123,Enfermero
66856,33119,Recepcionista
66857,45354,Enfermero
66858,89230,Administrador
66859,32562,Enfermero
66860,38182,Recepcionista
66861,15807,Administrador
66862,99291,Enfermero
66863,67710,Recepcionista
66864,10367,Recepcionista
66865,78179,Enfermero
66866,39905,Administrador
66867,81940,Administrador
66868,29706,Enfermero
66869,81591,Enfermero
66870,94978,Recepcionista
66871,15407,Enfermero
66872,92058,Recepcionista
66873,32996,Administrador
66874,88047,Administrador
66875,78115,Enfermero
66876,49781,Administrador
66877,14061,Recepcionista
66878,88265,Recepcionista
66879,1518,Recepcionista
66880,50181,Enfermero
66881,92769,Administrador
66882,7574,Enfermero
66883,2291,Administrador
66884,71109,Recepcionista
66885,38335,Recepcionista
66886,52821,Administrador
66887,7642,Recepcionista
66888,31176,Recepcionista
66889,47536,Enfermero
66890,62778,Administrador
66891,58591,Administrador
66892,77880,Recepcionista
66893,35229,Administrador
66894,93566,Enfermero
66895,32096,Administrador
66896,33810,Administrador
66897,24235,Recepcionista
66898,5319,Administrador
66899,9070,Recepcionista
66900,73898,Enfermero
66901,27780,Recepcionista
66902,82494,Recepcionista
66903,48369,Recepcionista
66904,65202,Recepcionista
66905,3802,Recepcionista
66906,57929,Enfermero
66907,47205,Enfermero
66908,2630,Administrador
66909,46860,Recepcionista
66910,44617,Enfermero
66911,7224,Enfermero
66912,66301,Enfermero
66913,97685,Enfermero
66914,28289,Administrador
66915,52951,Administrador
66916,49112,Enfermero
66917,48276,Enfermero
66918,90443,Recepcionista
66919,89014,Recepcionista
66920,47434,Enfermero
66921,84386,Enfermero
66922,63758,Administrador
66923,83813,Enfermero
66924,93469,Enfermero
66925,98481,Administrador
66926,11704,Administrador
66927,33280,Enfermero
66928,34985,Administrador
66929,17377,Administrador
66930,17978,Recepcionista
66931,35071,Enfermero
66932,35567,Administrador
66933,58310,Enfermero
66934,569,Recepcionista
66935,19510,Enfermero
66936,82870,Administrador
66937,36057,Enfermero
66938,25387,Administrador
66939,32073,Enfermero
66940,73024,Enfermero
66941,10865,Recepcionista
66942,53064,Recepcionista
66943,36413,Recepcionista
66944,48482,Enfermero
66945,7018,Administrador
66946,32200,Administrador
66947,79146,Recepcionista
66948,21234,Enfermero
66949,71023,Enfermero
66950,56549,Administrador
66951,58324,Administrador
66952,72546,Recepcionista
66953,95269,Administrador
66954,75806,Recepcionista
66955,425,Recepcionista
66956,23034,Enfermero
66957,84606,Recepcionista
66958,96867,Enfermero
66959,9069,Enfermero
66960,85883,Administrador
66961,22551,Enfermero
66962,7738,Recepcionista
66963,59610,Administrador
66964,52672,Enfermero
66965,53849,Administrador
66966,84368,Enfermero
66967,63035,Enfermero
66968,74593,Enfermero
66969,18112,Enfermero
66970,65127,Administrador
66971,83422,Administrador
66972,86999,Administrador
66973,31549,Enfermero
66974,63059,Enfermero
66975,57766,Administrador
66976,66375,Enfermero
66977,63283,Recepcionista
66978,16371,Recepcionista
66979,1872,Recepcionista
66980,91803,Enfermero
66981,7812,Enfermero
66982,24062,Enfermero
66983,8152,Enfermero
66984,61934,Enfermero
66985,59529,Enfermero
66986,1667,Recepcionista
66987,7592,Enfermero
66988,88057,Enfermero
66989,90483,Recepcionista
66990,70834,Recepcionista
66991,39523,Enfermero
66992,83136,Administrador
66993,13786,Enfermero
66994,91603,Administrador
66995,1979,Enfermero
66996,28689,Administrador
66997,19209,Recepcionista
66998,2968,Recepcionista
66999,50267,Administrador
67000,41532,Recepcionista
67001,52454,Administrador
67002,22437,Administrador
67003,55780,Recepcionista
67004,7151,Enfermero
67005,31557,Recepcionista
67006,78986,Administrador
67007,75775,Recepcionista
67008,92805,Enfermero
67009,91728,Enfermero
67010,18244,Recepcionista
67011,77102,Recepcionista
67012,76480,Recepcionista
67013,95452,Recepcionista
67014,29988,Recepcionista
67015,42713,Administrador
67016,12774,Recepcionista
67017,42376,Enfermero
67018,91762,Recepcionista
67019,35280,Enfermero
67020,15702,Administrador
67021,45756,Enfermero
67022,31413,Administrador
67023,99869,Enfermero
67024,26825,Enfermero
67025,60863,Administrador
67026,51990,Enfermero
67027,89712,Recepcionista
67028,11942,Enfermero
67029,91918,Recepcionista
67030,7847,Recepcionista
67031,36114,Administrador
67032,54817,Recepcionista
67033,8166,Administrador
67034,89283,Enfermero
67035,65999,Recepcionista
67036,26139,Recepcionista
67037,44849,Recepcionista
67038,29971,Administrador
67039,73340,Administrador
67040,53171,Recepcionista
67041,72149,Administrador
67042,50163,Recepcionista
67043,52932,Recepcionista
67044,61192,Administrador
67045,55912,Administrador
67046,40696,Administrador
67047,94658,Administrador
67048,74991,Enfermero
67049,88609,Administrador
67050,62996,Recepcionista
67051,22741,Enfermero
67052,20052,Enfermero
67053,89731,Recepcionista
67054,39610,Administrador
67055,31312,Administrador
67056,77229,Administrador
67057,72576,Enfermero
67058,51341,Administrador
67059,42740,Enfermero
67060,21042,Enfermero
67061,42757,Administrador
67062,1901,Enfermero
67063,18965,Administrador
67064,83406,Recepcionista
67065,80440,Administrador
67066,89095,Recepcionista
67067,10253,Enfermero
67068,43924,Recepcionista
67069,78469,Recepcionista
67070,70810,Administrador
67071,97722,Administrador
67072,29534,Recepcionista
67073,42097,Recepcionista
67074,55062,Administrador
67075,99802,Recepcionista
67076,69579,Enfermero
67077,11660,Administrador
67078,15999,Recepcionista
67079,38285,Recepcionista
67080,62863,Recepcionista
67081,70550,Administrador
67082,82766,Recepcionista
67083,31677,Enfermero
67084,1906,Enfermero
67085,85101,Enfermero
67086,50694,Enfermero
67087,50584,Administrador
67088,17876,Recepcionista
67089,48125,Administrador
67090,45320,Administrador
67091,46827,Recepcionista
67092,30083,Administrador
67093,93053,Administrador
67094,70927,Recepcionista
67095,58031,Administrador
67096,29505,Administrador
67097,39899,Administrador
67098,8550,Enfermero
67099,94466,Recepcionista
67100,73852,Recepcionista
67101,67344,Enfermero
67102,13979,Administrador
67103,8676,Enfermero
67104,96978,Administrador
67105,814,Enfermero
67106,61005,Administrador
67107,53152,Recepcionista
67108,73224,Administrador
67109,72786,Recepcionista
67110,53790,Administrador
67111,70709,Administrador
67112,85279,Enfermero
67113,21697,Recepcionista
67114,42938,Enfermero
67115,13012,Enfermero
67116,90005,Administrador
67117,72561,Recepcionista
67118,87434,Recepcionista
67119,10617,Administrador
67120,28029,Enfermero
67121,4475,Recepcionista
67122,34316,Enfermero
67123,79323,Enfermero
67124,8224,Administrador
67125,49968,Administrador
67126,88430,Enfermero
67127,27513,Recepcionista
67128,12755,Administrador
67129,44357,Enfermero
67130,61147,Administrador
67131,30294,Administrador
67132,26782,Administrador
67133,93928,Enfermero
67134,71571,Enfermero
67135,15186,Enfermero
67136,7751,Recepcionista
67137,92959,Recepcionista
67138,93961,Enfermero
67139,16718,Administrador
67140,89415,Recepcionista
67141,54883,Enfermero
67142,42225,Administrador
67143,6278,Administrador
67144,29967,Recepcionista
67145,95573,Enfermero
67146,95720,Enfermero
67147,57728,Recepcionista
67148,68675,Recepcionista
67149,92316,Administrador
67150,26848,Recepcionista
67151,23481,Recepcionista
67152,51602,Enfermero
67153,75977,Administrador
67154,28660,Administrador
67155,1270,Enfermero
67156,27456,Administrador
67157,48101,Enfermero
67158,83978,Recepcionista
67159,86270,Enfermero
67160,68338,Administrador
67161,22515,Administrador
67162,1439,Recepcionista
67163,9206,Recepcionista
67164,58019,Recepcionista
67165,47407,Administrador
67166,83367,Enfermero
67167,28471,Recepcionista
67168,66316,Enfermero
67169,6173,Recepcionista
67170,54376,Enfermero
67171,13115,Enfermero
67172,42181,Recepcionista
67173,70545,Enfermero
67174,34959,Administrador
67175,92205,Enfermero
67176,78477,Enfermero
67177,32646,Enfermero
67178,74729,Enfermero
67179,67686,Administrador
67180,88624,Enfermero
67181,76537,Enfermero
67182,34711,Administrador
67183,8040,Administrador
67184,97254,Recepcionista
67185,68706,Administrador
67186,22000,Administrador
67187,63805,Administrador
67188,1601,Administrador
67189,70411,Enfermero
67190,87804,Administrador
67191,83209,Administrador
67192,20101,Enfermero
67193,23595,Enfermero
67194,56585,Recepcionista
67195,34876,Recepcionista
67196,44100,Administrador
67197,42890,Administrador
67198,22666,Enfermero
67199,91185,Enfermero
67200,59845,Recepcionista
67201,33757,Recepcionista
67202,71866,Administrador
67203,68162,Recepcionista
67204,2162,Recepcionista
67205,77773,Administrador
67206,53448,Enfermero
67207,82612,Administrador
67208,51550,Administrador
67209,59324,Administrador
67210,59610,Enfermero
67211,48797,Administrador
67212,46823,Enfermero
67213,50456,Enfermero
67214,60598,Recepcionista
67215,63988,Administrador
67216,62674,Recepcionista
67217,7997,Administrador
67218,33199,Recepcionista
67219,10814,Enfermero
67220,8949,Recepcionista
67221,14848,Enfermero
67222,25356,Recepcionista
67223,53518,Administrador
67224,8346,Recepcionista
67225,43915,Recepcionista
67226,96325,Administrador
67227,75277,Enfermero
67228,79652,Enfermero
67229,73269,Enfermero
67230,81941,Recepcionista
67231,73776,Administrador
67232,77153,Enfermero
67233,40684,Recepcionista
67234,36551,Recepcionista
67235,49447,Administrador
67236,32406,Recepcionista
67237,39406,Enfermero
67238,53640,Enfermero
67239,6935,Recepcionista
67240,91791,Enfermero
67241,87199,Recepcionista
67242,11964,Recepcionista
67243,80410,Administrador
67244,30490,Administrador
67245,83012,Administrador
67246,29640,Recepcionista
67247,12876,Enfermero
67248,42654,Enfermero
67249,35621,Administrador
67250,374,Recepcionista
67251,84202,Administrador
67252,84651,Recepcionista
67253,48168,Recepcionista
67254,67601,Enfermero
67255,98048,Administrador
67256,13717,Recepcionista
67257,98147,Administrador
67258,59546,Enfermero
67259,47426,Enfermero
67260,8487,Recepcionista
67261,67528,Recepcionista
67262,46607,Enfermero
67263,11526,Enfermero
67264,31550,Administrador
67265,8795,Recepcionista
67266,15857,Administrador
67267,13123,Administrador
67268,5957,Enfermero
67269,16956,Enfermero
67270,74952,Administrador
67271,25724,Recepcionista
67272,95637,Enfermero
67273,42681,Recepcionista
67274,43928,Recepcionista
67275,76125,Enfermero
67276,45773,Recepcionista
67277,47480,Enfermero
67278,36259,Recepcionista
67279,14055,Recepcionista
67280,74035,Recepcionista
67281,30704,Recepcionista
67282,20926,Administrador
67283,18813,Recepcionista
67284,66726,Recepcionista
67285,94112,Enfermero
67286,494,Enfermero
67287,25887,Administrador
67288,21639,Administrador
67289,20043,Administrador
67290,84010,Recepcionista
67291,78851,Administrador
67292,72201,Administrador
67293,45701,Administrador
67294,46677,Enfermero
67295,21333,Recepcionista
67296,82238,Enfermero
67297,92754,Administrador
67298,12701,Administrador
67299,54756,Recepcionista
67300,19136,Administrador
67301,90269,Administrador
67302,3839,Enfermero
67303,49249,Administrador
67304,26031,Administrador
67305,78952,Recepcionista
67306,2642,Administrador
67307,68940,Enfermero
67308,40390,Enfermero
67309,81782,Recepcionista
67310,17123,Recepcionista
67311,49680,Administrador
67312,47444,Enfermero
67313,14869,Administrador
67314,99440,Recepcionista
67315,53462,Recepcionista
67316,18223,Administrador
67317,49159,Enfermero
67318,17588,Administrador
67319,31389,Enfermero
67320,10459,Enfermero
67321,72498,Enfermero
67322,13368,Administrador
67323,52134,Administrador
67324,9665,Administrador
67325,26048,Recepcionista
67326,3308,Recepcionista
67327,58653,Administrador
67328,69651,Recepcionista
67329,10842,Administrador
67330,82283,Enfermero
67331,70395,Administrador
67332,98712,Administrador
67333,51277,Recepcionista
67334,98501,Administrador
67335,76140,Recepcionista
67336,62467,Administrador
67337,48025,Enfermero
67338,67540,Enfermero
67339,11172,Administrador
67340,56904,Administrador
67341,30605,Enfermero
67342,698,Enfermero
67343,32850,Enfermero
67344,12534,Administrador
67345,56993,Recepcionista
67346,2529,Enfermero
67347,50142,Recepcionista
67348,47150,Recepcionista
67349,62096,Administrador
67350,47945,Enfermero
67351,89359,Administrador
67352,85439,Administrador
67353,74744,Administrador
67354,1339,Recepcionista
67355,7832,Administrador
67356,64461,Enfermero
67357,28241,Administrador
67358,15851,Enfermero
67359,39062,Enfermero
